2022-08-15 21:00:05,10.126425,-0.404387,0.567099,-85.400000,-33.300000,-52.600000,3.687500,1.265625,1.906250
2022-08-15 21:00:05,10.135997,-0.411565,0.574277,-84.900000,-32.900000,-52.400000,3.671875,1.296875,1.906250
2022-08-15 21:00:05,10.135997,-0.421137,0.557528,-85.500000,-32.900000,-52.600000,3.562500,1.281250,1.875000
2022-08-15 21:00:05,10.126425,-0.404387,0.579063,-85.300000,-33.300000,-52.200000,3.515625,1.156250,1.953125
2022-08-15 21:00:05,10.140782,-0.411565,0.574277,-85.300000,-33.200000,-52.700000,3.390625,1.062500,1.906250
2022-08-15 21:00:05,10.133604,-0.411565,0.562313,-85.300000,-33.300000,-52.200000,3.296875,1.046875,1.781250
2022-08-15 21:00:06,10.131211,-0.406780,0.574277,-85.600000,-32.600000,-52.200000,3.343750,1.062500,1.750000
2022-08-15 21:00:06,10.131211,-0.406780,0.569492,-85.000000,-33.000000,-52.100000,3.328125,1.109375,1.734375
2022-08-15 21:00:06,10.131211,-0.423530,0.562313,-85.600000,-33.100000,-52.400000,3.218750,1.015625,1.828125
2022-08-15 21:00:06,10.131211,-0.404387,0.567099,-84.800000,-32.800000,-53.100000,3.140625,0.984375,1.671875
2022-08-15 21:00:06,10.126425,-0.413958,0.564706,-85.500000,-33.700000,-53.100000,3.000000,0.968750,1.640625
2022-08-15 21:00:06,10.126425,-0.423530,0.576670,-85.200000,-33.200000,-53.400000,3.140625,1.046875,1.625000
2022-08-15 21:00:06,10.131211,-0.413958,0.571885,-85.800000,-33.200000,-52.400000,2.968750,0.937500,1.562500
2022-08-15 21:00:06,10.131211,-0.428315,0.574277,-85.300000,-33.800000,-52.600000,3.000000,0.937500,1.500000
2022-08-15 21:00:06,10.135997,-0.411565,0.557528,-85.400000,-33.200000,-53.000000,3.015625,0.953125,1.500000
2022-08-15 21:00:06,10.133604,-0.401994,0.569492,-85.400000,-33.300000,-52.400000,3.031250,0.906250,1.578125
2022-08-15 21:00:06,10.131211,-0.423530,0.569492,-85.400000,-33.400000,-52.700000,2.906250,1.046875,1.546875
2022-08-15 21:00:06,10.133604,-0.418744,0.559920,-85.300000,-33.500000,-52.300000,2.796875,1.015625,1.500000
