2021-10-27 19:00:06,0.191426,-3.536592,10.935199,-37.300000,-21.200000,-89.600000,-257.781250,-0.156250,-4.906250
2021-10-27 19:00:06,-0.004786,-4.010371,10.260423,-32.500000,-21.300000,-91.400000,21.031250,27.437500,29.812500
2021-10-27 19:00:06,-0.684347,1.339981,9.198010,-31.700000,-42.800000,-89.600000,163.718750,-8.875000,33.406250
2021-10-27 19:00:06,-0.086142,0.875773,8.671589,-36.800000,-43.400000,-87.900000,-20.093750,-90.312500,43.343750
2021-10-27 19:00:06,1.182054,-1.861616,8.145168,-41.700000,-36.000000,-87.600000,-87.218750,-67.406250,32.531250
2021-10-27 19:00:06,0.684347,-3.373880,8.614161,-37.300000,-32.300000,-90.700000,-73.250000,-1.375000,14.125000
2021-10-27 19:00:06,-0.583849,-2.287538,10.542776,-32.900000,-39.200000,-91.600000,133.312500,49.187500,-5.687500
2021-10-27 19:00:07,-0.196211,1.722832,10.466206,-30.900000,-53.400000,-85.900000,163.812500,0.968750,1.781250
2021-10-27 19:00:07,0.636491,1.469193,10.700703,-31.300000,-52.600000,-85.700000,61.125000,-21.468750,11.031250
2021-10-27 19:00:07,-0.004786,-1.818545,12.681960,-28.400000,-35.800000,-93.300000,-204.531250,11.656250,-8.500000
2021-10-27 19:00:07,-0.674776,-4.536792,14.069797,-28.200000,-29.700000,-93.900000,-137.406250,-11.781250,-11.750000
2021-10-27 19:00:07,-0.114855,-2.249253,13.198809,-33.200000,-37.100000,-90.900000,19.718750,-57.156250,-9.937500
2021-10-27 19:00:07,0.981057,1.684547,11.456835,-34.200000,-41.700000,-89.900000,103.375000,-66.375000,2.812500
2021-10-27 19:00:07,-0.215354,-0.464208,12.256037,-30.000000,-31.100000,-93.400000,-129.218750,27.500000,-19.031250
2021-10-27 19:00:07,-0.540778,-3.287738,11.834901,-27.000000,-18.100000,-93.300000,-213.281250,30.312500,-28.625000
2021-10-27 19:00:07,-0.531207,-4.053441,10.466206,-29.000000,-12.000000,-91.200000,-146.562500,-9.343750,-29.062500
