2020,9,21,13,9,2,   5.2204453125
2020,9,21,13,20,54,   5.2574335938
2020,9,21,13,9,0,   5.2228730469
2020,9,21,13,20,55,   5.2563847656
2020,9,21,13,32,59,   5.2228730469
2020,9,21,13,44,58,   5.2245527344
2020,9,21,13,56,52,   5.2282695312
2020,9,21,14,9,3,   5.2231523438
2020,9,21,14,9,4,   5.2232050781
2020,9,21,14,21,2,   5.2497578125
2020,9,21,14,21,2,   5.2491347656
2020,9,21,14,33,0,   5.2269550781
2020,9,21,14,33,1,   5.2268847656
2020,9,21,14,45,11,   5.2253242187
2020,9,21,14,45,11,   5.2249648437
2020,11,12,11,20,54,   5.1509511719
2020,11,12,11,32,53,   5.1817187500
2020,11,12,11,44,53,   5.1367636719
2020,11,12,11,56,54,   5.1696953125
2020,11,12,12,8,56,   5.1221582031
2020,11,12,12,21,6,   5.1191328125
2020,11,12,12,21,6,   5.1190800781
2020,11,12,12,32,55,   5.0733359375
2020,11,12,12,32,56,   5.0731132813
2020,11,12,12,45,4,   5.0769511719
2020,11,12,12,45,4,   5.0764785156
2020,11,12,12,57,0,   5.0414257813
2020,11,12,12,57,0,   5.0416894531
2020,11,12,11,20,59,   5.1401718750
2020,11,16,11,45,1,   5.1476093750
2020,11,16,11,56,58,   5.1798203125
2020,11,16,12,8,57,   5.1630214844
2020,11,16,12,20,57,   5.1553867188
