1915.649807,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1915.923806,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1916.193485,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1916.457222,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1916.728767,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1917.001195,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1917.272109,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1917.539041,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1917.802799,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1918.066651,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1918.330557,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1918.600203,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1918.871433,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1919.147172,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1919.411131,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1919.677776,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1919.941583,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1920.205278,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1920.469508,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1920.738523,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1921.007825,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1921.289642,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1921.593675,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1921.904388,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1922.202080,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1922.483707,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1922.790974,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1923.078606,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1923.366985,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1923.644491,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1923.918941,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1924.188928,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1924.472779,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1924.755420,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1925.028957,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1925.298961,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1925.566105,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1925.842204,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1926.125692,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1926.408424,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1926.678787,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1926.954155,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1927.235548,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1927.503084,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1927.786064,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1928.062480,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1928.344506,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1928.652200,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1928.952386,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1929.219674,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1929.488946,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1929.760166,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1930.045078,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1930.330418,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1930.616557,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1930.896801,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1931.210770,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1931.483252,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1931.764370,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1932.040010,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1932.325596,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1932.604480,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1932.878896,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1933.148997,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1933.436356,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1933.720675,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1933.988833,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1934.274199,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1934.549615,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1934.824506,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1935.096628,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1935.375539,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1935.645537,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1935.922076,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1936.209083,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1936.495280,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1936.763080,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1937.038916,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1937.314429,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1937.584478,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
1937.860920,0.382852,1.275374,9.994820,0.000000,0.000000,0.000000,0.054688,-0.109375,0.281250,2.176016,7.266574,44.978998
